Popularity,Unique_ID,Name,Genre,Country,Song_Name,Timestamp,Views,Comments,Likes,Followers
2308.0,2,2,2,2,2,2,2,2,2,2
2309.0,3,3,3,3,3,3,3,3,3,3
2311.0,3,3,3,3,3,3,3,3,3,3
2313.0,4,4,4,4,4,4,4,4,4,4
2314.0,1,1,1,1,1,1,1,1,1,1
2315.0,1,1,1,1,1,1,1,1,1,1
2316.0,1,1,1,1,1,1,1,1,1,1
2317.0,4,4,4,4,4,4,4,4,4,4
2318.0,4,4,4,4,4,4,4,4,4,4
2319.0,3,3,3,3,3,3,3,3,3,3
2320.0,1,1,1,1,1,1,1,1,1,1
2321.0,2,2,2,2,2,2,2,2,2,2
2323.0,2,2,2,2,2,2,2,2,2,2
2324.0,2,2,2,2,2,2,2,2,2,2
2326.0,4,4,4,4,4,4,4,4,4,4
2327.0,2,2,2,2,2,2,2,2,2,2
2328.0,1,1,1,1,1,1,1,1,1,1
2329.0,1,1,1,1,1,1,1,1,1,1
2330.0,4,4,4,4,4,4,4,4,4,4
2331.0,2,2,2,2,2,2,2,2,2,2
2335.0,1,1,1,1,1,1,1,1,1,1
2336.0,2,2,2,2,2,2,2,2,2,2
2337.0,1,1,1,1,1,1,1,1,1,1
2340.0,5,5,5,5,5,5,5,5,5,5
2341.0,3,3,3,3,3,3,3,3,3,3
2342.0,3,3,3,3,3,3,3,3,3,3
2343.0,2,2,2,2,2,2,2,2,2,2
2344.0,4,4,4,4,4,4,4,4,4,4
2346.0,2,2,2,2,2,2,2,2,2,2
2347.0,1,1,1,1,1,1,1,1,1,1
2348.0,1,1,1,1,1,1,1,1,1,1
2350.0,3,3,3,3,3,3,3,3,3,3
2351.0,2,2,2,2,2,2,2,2,2,2
2352.0,1,1,1,1,1,1,1,1,1,1
2353.0,1,1,1,1,1,1,1,1,1,1
2354.0,1,1,1,1,1,1,1,1,1,1
2355.0,3,3,3,3,3,3,3,3,3,3
2356.0,6,6,6,6,6,6,6,6,6,6
2357.0,4,4,4,4,4,4,4,4,4,4
2358.0,3,3,3,3,3,3,3,3,3,3
2359.0,3,3,3,3,3,3,3,3,3,3
2360.0,3,3,3,3,3,3,3,3,3,3
2361.0,2,2,2,2,2,2,2,2,2,2
2362.0,3,3,3,3,3,3,3,3,3,3
2363.0,4,4,4,4,4,4,4,4,4,4
2364.0,5,5,5,5,5,5,5,5,5,5
2365.0,3,3,3,3,3,3,3,3,3,3
2366.0,2,2,2,2,2,2,2,2,2,2
2368.0,1,1,1,1,1,1,1,1,1,1
2369.0,4,4,4,4,4,4,4,4,4,4
2370.0,3,3,3,3,3,3,3,3,3,3
2371.0,4,4,4,4,4,4,4,4,4,4
2372.0,1,1,1,1,1,1,1,1,1,1
2373.0,3,3,3,3,3,3,3,3,3,3
2374.0,1,1,1,1,1,1,1,1,1,1
2375.0,2,2,2,2,2,2,2,2,2,2
2377.0,1,1,1,1,1,1,1,1,1,1
2378.0,2,2,2,2,2,2,2,2,2,2
2379.0,1,1,1,1,1,1,1,1,1,1
2380.0,4,4,4,4,4,4,4,4,4,4
2381.0,1,1,1,1,1,1,1,1,1,1
2382.0,3,3,3,3,3,3,3,3,3,3
2384.0,3,3,3,3,3,3,3,3,3,3
2385.0,1,1,1,1,1,1,1,1,1,1
2386.0,1,1,1,1,1,1,1,1,1,1
2388.0,3,3,3,3,3,3,3,3,3,3
2389.0,1,1,1,1,1,1,1,1,1,1
2390.0,1,1,1,1,1,1,1,1,1,1
2391.0,1,1,1,1,1,1,1,1,1,1
2392.0,1,1,1,1,1,1,1,1,1,1
2393.0,4,4,4,4,4,4,4,4,4,4
2394.0,1,1,1,1,1,1,1,1,1,1
2395.0,1,1,1,1,1,1,1,1,1,1
2396.0,4,4,4,4,4,4,4,4,4,4
2397.0,1,1,1,1,1,1,1,1,1,1
2400.0,1,1,1,1,1,1,1,1,1,1
2402.0,1,1,1,1,1,1,1,1,1,1
2404.0,2,2,2,2,2,2,2,2,2,2
2406.0,1,1,1,1,1,1,1,1,1,1
2407.0,2,2,2,2,2,2,2,2,2,2
2408.0,3,3,3,3,3,3,3,3,3,3
2409.0,6,6,6,6,6,6,6,6,6,6
2410.0,4,4,4,4,4,4,4,4,4,4
2411.0,2,2,2,2,2,2,2,2,2,2
2412.0,3,3,3,3,3,3,3,3,3,3
2413.0,2,2,2,2,2,2,2,2,2,2
2414.0,6,6,6,6,6,6,6,6,6,6
2415.0,3,3,3,3,3,3,3,3,3,3
2417.0,2,2,2,2,2,2,2,2,2,2
2418.0,3,3,3,3,3,3,3,3,3,3
2419.0,3,3,3,3,3,3,3,3,3,3
2421.0,1,1,1,1,1,1,1,1,1,1
2422.0,5,5,5,5,5,5,5,5,5,5
2423.0,1,1,1,1,1,1,1,1,1,1
2424.0,2,2,2,2,2,2,2,2,2,2
2425.0,2,2,2,2,2,2,2,2,2,2
2426.0,3,3,3,3,3,3,3,3,3,3
2427.0,3,3,3,3,3,3,3,3,3,3
2428.0,2,2,2,2,2,2,2,2,2,2
2429.0,2,2,2,2,2,2,2,2,2,2
2432.0,3,3,3,3,3,3,3,3,3,3
2434.0,1,1,1,1,1,1,1,1,1,1
2435.0,1,1,1,1,1,1,1,1,1,1
2437.0,1,1,1,1,1,1,1,1,1,1
2438.0,1,1,1,1,1,1,1,1,1,1
2440.0,1,1,1,1,1,1,1,1,1,1
2441.0,1,1,1,1,1,1,1,1,1,1
2442.0,2,2,2,2,2,2,2,2,2,2
2443.0,1,1,1,1,1,1,1,1,1,1
2444.0,3,3,3,3,3,3,3,3,3,3
2445.0,3,3,3,3,3,3,3,3,3,3
2446.0,4,4,4,4,4,4,4,4,4,4
2449.0,1,1,1,1,1,1,1,1,1,1
2450.0,1,1,1,1,1,1,1,1,1,1
2452.0,2,2,2,2,2,2,2,2,2,2
2454.0,1,1,1,1,1,1,1,1,1,1
2455.0,1,1,1,1,1,1,1,1,1,1
2456.0,1,1,1,1,1,1,1,1,1,1
2457.0,3,3,3,3,3,3,3,3,3,3
2459.0,3,3,3,3,3,3,3,3,3,3
2460.0,3,3,3,3,3,3,3,3,3,3
2461.0,4,4,4,4,4,4,4,4,4,4
2462.0,4,4,4,4,4,4,4,4,4,4
2463.0,1,1,1,1,1,1,1,1,1,1
2464.0,1,1,1,1,1,1,1,1,1,1
2465.0,1,1,1,1,1,1,1,1,1,1
2466.0,3,3,3,3,3,3,3,3,3,3
2467.0,5,5,5,5,5,5,5,5,5,5
2468.0,3,3,3,3,3,3,3,3,3,3
2469.0,5,5,5,5,5,5,5,5,5,5
2470.0,1,1,1,1,1,1,1,1,1,1
2471.0,1,1,1,1,1,1,1,1,1,1
2472.0,2,2,2,2,2,2,2,2,2,2
2473.0,1,1,1,1,1,1,1,1,1,1
2474.0,1,1,1,1,1,1,1,1,1,1
2475.0,5,5,5,5,5,5,5,5,5,5
2476.0,3,3,3,3,3,3,3,3,3,3
2480.0,3,3,3,3,3,3,3,3,3,3
2481.0,5,5,5,5,5,5,5,5,5,5
2482.0,1,1,1,1,1,1,1,1,1,1
2483.0,2,2,2,2,2,2,2,2,2,2
2485.0,3,3,3,3,3,3,3,3,3,3
2486.0,2,2,2,2,2,2,2,2,2,2
2487.0,5,5,5,5,5,5,5,5,5,5
2488.0,2,2,2,2,2,2,2,2,2,2
2489.0,6,6,6,6,6,6,6,6,6,6
2490.0,2,2,2,2,2,2,2,2,2,2
2491.0,1,1,1,1,1,1,1,1,1,1
2492.0,1,1,1,1,1,1,1,1,1,1
2494.0,1,1,1,1,1,1,1,1,1,1
2496.0,4,4,4,4,4,4,4,4,4,4
2497.0,5,5,5,5,5,5,5,5,5,5
2498.0,3,3,3,3,3,3,3,3,3,3
2499.0,1,1,1,1,1,1,1,1,1,1
2500.0,1,1,1,1,1,1,1,1,1,1
2501.0,1,1,1,1,1,1,1,1,1,1
2503.0,2,2,2,2,2,2,2,2,2,2
2504.0,2,2,2,2,2,2,2,2,2,2
2505.0,3,3,3,3,3,3,3,3,3,3
2506.0,1,1,1,1,1,1,1,1,1,1
2507.0,4,4,4,4,4,4,4,4,4,4
2508.0,3,3,3,3,3,3,3,3,3,3
2509.0,2,2,2,2,2,2,2,2,2,2
2510.0,1,1,1,1,1,1,1,1,1,1
2511.0,1,1,1,1,1,1,1,1,1,1
2512.0,3,3,3,3,3,3,3,3,3,3
2513.0,2,2,2,2,2,2,2,2,2,2
2514.0,1,1,1,1,1,1,1,1,1,1
2515.0,1,1,1,1,1,1,1,1,1,1
2516.0,2,2,2,2,2,2,2,2,2,2
2518.0,1,1,1,1,1,1,1,1,1,1
2520.0,2,2,2,2,2,2,2,2,2,2
2521.0,2,2,2,2,2,2,2,2,2,2
2522.0,4,4,4,4,4,4,4,4,4,4
2523.0,2,2,2,2,2,2,2,2,2,2
2524.0,3,3,3,3,3,3,3,3,3,3
2525.0,1,1,1,1,1,1,1,1,1,1
2526.0,1,1,1,1,1,1,1,1,1,1
2527.0,2,2,2,2,2,2,2,2,2,2
2528.0,2,2,2,2,2,2,2,2,2,2
2529.0,2,2,2,2,2,2,2,2,2,2
2530.0,1,1,1,1,1,1,1,1,1,1
2531.0,4,4,4,4,4,4,4,4,4,4
2532.0,3,3,3,3,3,3,3,3,3,3
2533.0,3,3,3,3,3,3,3,3,3,3
2534.0,1,1,1,1,1,1,1,1,1,1
2535.0,2,2,2,2,2,2,2,2,2,2
2536.0,3,3,3,3,3,3,3,3,3,3
2537.0,3,3,3,3,3,3,3,3,3,3
2538.0,4,4,4,4,4,4,4,4,4,4
2539.0,1,1,1,1,1,1,1,1,1,1
2540.0,3,3,3,3,3,3,3,3,3,3
2542.0,1,1,1,1,1,1,1,1,1,1
2543.0,1,1,1,1,1,1,1,1,1,1
2544.0,1,1,1,1,1,1,1,1,1,1
2545.0,3,3,3,3,3,3,3,3,3,3
2546.0,3,3,3,3,3,3,3,3,3,3
2547.0,4,4,4,4,4,4,4,4,4,4
2548.0,1,1,1,1,1,1,1,1,1,1
2549.0,3,3,3,3,3,3,3,3,3,3
2550.0,3,3,3,3,3,3,3,3,3,3
2551.0,2,2,2,2,2,2,2,2,2,2
2552.0,2,2,2,2,2,2,2,2,2,2
2553.0,1,1,1,1,1,1,1,1,1,1
2554.0,1,1,1,1,1,1,1,1,1,1
2555.0,2,2,2,2,2,2,2,2,2,2
2556.0,4,4,4,4,4,4,4,4,4,4
2557.0,6,6,6,6,6,6,6,6,6,6
2558.0,1,1,1,1,1,1,1,1,1,1
2559.0,3,3,3,3,3,3,3,3,3,3
2563.0,1,1,1,1,1,1,1,1,1,1
2564.0,1,1,1,1,1,1,1,1,1,1
2565.0,2,2,2,2,2,2,2,2,2,2
2566.0,5,5,5,5,5,5,5,5,5,5
2567.0,2,2,2,2,2,2,2,2,2,2
2568.0,3,3,3,3,3,3,3,3,3,3
2569.0,1,1,1,1,1,1,1,1,1,1
2571.0,1,1,1,1,1,1,1,1,1,1
2573.0,2,2,2,2,2,2,2,2,2,2
2574.0,2,2,2,2,2,2,2,2,2,2
2575.0,3,3,3,3,3,3,3,3,3,3
2576.0,2,2,2,2,2,2,2,2,2,2
2577.0,4,4,4,4,4,4,4,4,4,4
2578.0,1,1,1,1,1,1,1,1,1,1
2579.0,1,1,1,1,1,1,1,1,1,1
2580.0,1,1,1,1,1,1,1,1,1,1
2581.0,2,2,2,2,2,2,2,2,2,2
2582.0,2,2,2,2,2,2,2,2,2,2
2583.0,3,3,3,3,3,3,3,3,3,3
2585.0,3,3,3,3,3,3,3,3,3,3
2586.0,1,1,1,1,1,1,1,1,1,1
2587.0,1,1,1,1,1,1,1,1,1,1
2588.0,1,1,1,1,1,1,1,1,1,1
2589.0,2,2,2,2,2,2,2,2,2,2
2593.0,1,1,1,1,1,1,1,1,1,1
2594.0,4,4,4,4,4,4,4,4,4,4
2596.0,2,2,2,2,2,2,2,2,2,2
2597.0,1,1,1,1,1,1,1,1,1,1
2598.0,1,1,1,1,1,1,1,1,1,1
2600.0,2,2,2,2,2,2,2,2,2,2
2601.0,2,2,2,2,2,2,2,2,2,2
2602.0,1,1,1,1,1,1,1,1,1,1
2603.0,2,2,2,2,2,2,2,2,2,2
2604.0,2,2,2,2,2,2,2,2,2,2
2605.0,1,1,1,1,1,1,1,1,1,1
2606.0,3,3,3,3,3,3,3,3,3,3
2607.0,1,1,1,1,1,1,1,1,1,1
2608.0,2,2,2,2,2,2,2,2,2,2
2609.0,3,3,3,3,3,3,3,3,3,3
2610.0,1,1,1,1,1,1,1,1,1,1
2611.0,1,1,1,1,1,1,1,1,1,1
2612.0,8,8,8,8,8,8,8,8,8,8
2614.0,3,3,3,3,3,3,3,3,3,3
2615.0,2,2,2,2,2,2,2,2,2,2
2616.0,1,1,1,1,1,1,1,1,1,1
2617.0,1,1,1,1,1,1,1,1,1,1
2618.0,3,3,3,3,3,3,3,3,3,3
2621.0,1,1,1,1,1,1,1,1,1,1
2624.0,1,1,1,1,1,1,1,1,1,1
2625.0,4,4,4,4,4,4,4,4,4,4
2626.0,2,2,2,2,2,2,2,2,2,2
2627.0,2,2,2,2,2,2,2,2,2,2
2628.0,2,2,2,2,2,2,2,2,2,2
2629.0,3,3,3,3,3,3,3,3,3,3
2630.0,2,2,2,2,2,2,2,2,2,2
2631.0,5,5,5,5,5,5,5,5,5,5
2632.0,1,1,1,1,1,1,1,1,1,1
2634.0,7,7,7,7,7,7,7,7,7,7
2635.0,1,1,1,1,1,1,1,1,1,1
2637.0,4,4,4,4,4,4,4,4,4,4
2638.0,1,1,1,1,1,1,1,1,1,1
2639.0,3,3,3,3,3,3,3,3,3,3
2640.0,1,1,1,1,1,1,1,1,1,1
2641.0,3,3,3,3,3,3,3,3,3,3
2642.0,1,1,1,1,1,1,1,1,1,1
2643.0,1,1,1,1,1,1,1,1,1,1
2644.0,1,1,1,1,1,1,1,1,1,1
2646.0,1,1,1,1,1,1,1,1,1,1
2647.0,2,2,2,2,2,2,2,2,2,2
2648.0,2,2,2,2,2,2,2,2,2,2
2649.0,1,1,1,1,1,1,1,1,1,1
2650.0,1,1,1,1,1,1,1,1,1,1
2651.0,2,2,2,2,2,2,2,2,2,2
2653.0,3,3,3,3,3,3,3,3,3,3
2654.0,1,1,1,1,1,1,1,1,1,1
2655.0,2,2,2,2,2,2,2,2,2,2
2656.0,2,2,2,2,2,2,2,2,2,2
2657.0,4,4,4,4,4,4,4,4,4,4
2658.0,3,3,3,3,3,3,3,3,3,3
2659.0,2,2,2,2,2,2,2,2,2,2
2660.0,1,1,1,1,1,1,1,1,1,1
2662.0,2,2,2,2,2,2,2,2,2,2
2663.0,4,4,4,4,4,4,4,4,4,4
2664.0,2,2,2,2,2,2,2,2,2,2
2665.0,1,1,1,1,1,1,1,1,1,1
2666.0,2,2,2,2,2,2,2,2,2,2
2667.0,4,4,4,4,4,4,4,4,4,4
2668.0,2,2,2,2,2,2,2,2,2,2
2669.0,3,3,3,3,3,3,3,3,3,3
2670.0,1,1,1,1,1,1,1,1,1,1
2673.0,1,1,1,1,1,1,1,1,1,1
2674.0,1,1,1,1,1,1,1,1,1,1
2675.0,3,3,3,3,3,3,3,3,3,3
2676.0,2,2,2,2,2,2,2,2,2,2
2677.0,1,1,1,1,1,1,1,1,1,1
2678.0,3,3,3,3,3,3,3,3,3,3
2680.0,3,3,3,3,3,3,3,3,3,3
2681.0,1,1,1,1,1,1,1,1,1,1
2682.0,3,3,3,3,3,3,3,3,3,3
2683.0,2,2,2,2,2,2,2,2,2,2
2684.0,2,2,2,2,2,2,2,2,2,2
2685.0,2,2,2,2,2,2,2,2,2,2
2686.0,2,2,2,2,2,2,2,2,2,2
2687.0,2,2,2,2,2,2,2,2,2,2
2688.0,3,3,3,3,3,3,3,3,3,3
2689.0,1,1,1,1,1,1,1,1,1,1
2690.0,2,2,2,2,2,2,2,2,2,2
2691.0,2,2,2,2,2,2,2,2,2,2
2693.0,3,3,3,3,3,3,3,3,3,3
2694.0,2,2,2,2,2,2,2,2,2,2
2695.0,1,1,1,1,1,1,1,1,1,1
2696.0,2,2,2,2,2,2,2,2,2,2
2697.0,2,2,2,2,2,2,2,2,2,2
2699.0,2,2,2,2,2,2,2,2,2,2
2700.0,2,2,2,2,2,2,2,2,2,2
2701.0,2,2,2,2,2,2,2,2,2,2
2702.0,3,3,3,3,3,3,3,3,3,3
2703.0,2,2,2,2,2,2,2,2,2,2
2704.0,5,5,5,5,5,5,5,5,5,5
2705.0,1,1,1,1,1,1,1,1,1,1
2706.0,4,4,4,4,4,4,4,4,4,4
2707.0,1,1,1,1,1,1,1,1,1,1
2709.0,1,1,1,1,1,1,1,1,1,1
2710.0,1,1,1,1,1,1,1,1,1,1
2711.0,3,3,3,3,3,3,3,3,3,3
2713.0,2,2,2,2,2,2,2,2,2,2
2714.0,2,2,2,2,2,2,2,2,2,2
2715.0,2,2,2,2,2,2,2,2,2,2
2718.0,3,3,3,3,3,3,3,3,3,3
2719.0,2,2,2,2,2,2,2,2,2,2
2720.0,2,2,2,2,2,2,2,2,2,2
2721.0,3,3,3,3,3,3,3,3,3,3
2722.0,2,2,2,2,2,2,2,2,2,2
2724.0,1,1,1,1,1,1,1,1,1,1
2725.0,1,1,1,1,1,1,1,1,1,1
2726.0,1,1,1,1,1,1,1,1,1,1
2727.0,1,1,1,1,1,1,1,1,1,1
2728.0,2,2,2,2,2,2,2,2,2,2
2729.0,4,4,4,4,4,4,4,4,4,4
2730.0,1,1,1,1,1,1,1,1,1,1
2731.0,1,1,1,1,1,1,1,1,1,1
2732.0,1,1,1,1,1,1,1,1,1,1
2733.0,1,1,1,1,1,1,1,1,1,1
2734.0,1,1,1,1,1,1,1,1,1,1
2735.0,2,2,2,2,2,2,2,2,2,2
2736.0,2,2,2,2,2,2,2,2,2,2
2737.0,2,2,2,2,2,2,2,2,2,2
2738.0,2,2,2,2,2,2,2,2,2,2
2739.0,1,1,1,1,1,1,1,1,1,1
2740.0,2,2,2,2,2,2,2,2,2,2
2741.0,4,4,4,4,4,4,4,4,4,4
2743.0,1,1,1,1,1,1,1,1,1,1
2744.0,1,1,1,1,1,1,1,1,1,1
2746.0,2,2,2,2,2,2,2,2,2,2
2747.0,4,4,4,4,4,4,4,4,4,4
2748.0,2,2,2,2,2,2,2,2,2,2
2749.0,1,1,1,1,1,1,1,1,1,1
2750.0,1,1,1,1,1,1,1,1,1,1
2751.0,1,1,1,1,1,1,1,1,1,1
2753.0,1,1,1,1,1,1,1,1,1,1
2754.0,3,3,3,3,3,3,3,3,3,3
2755.0,3,3,3,3,3,3,3,3,3,3
2757.0,2,2,2,2,2,2,2,2,2,2
2759.0,2,2,2,2,2,2,2,2,2,2
2760.0,2,2,2,2,2,2,2,2,2,2
2761.0,1,1,1,1,1,1,1,1,1,1
2763.0,1,1,1,1,1,1,1,1,1,1
2764.0,2,2,2,2,2,2,2,2,2,2
2765.0,1,1,1,1,1,1,1,1,1,1
2766.0,1,1,1,1,1,1,1,1,1,1
2767.0,5,5,5,5,5,5,5,5,5,5
2768.0,3,3,3,3,3,3,3,3,3,3
2769.0,4,4,4,4,4,4,4,4,4,4
2771.0,3,3,3,3,3,3,3,3,3,3
2772.0,2,2,2,2,2,2,2,2,2,2
2773.0,4,4,4,4,4,4,4,4,4,4
2774.0,4,4,4,4,4,4,4,4,4,4
2775.0,3,3,3,3,3,3,3,3,3,3
2777.0,2,2,2,2,2,2,2,2,2,2
2778.0,4,4,4,4,4,4,4,4,4,4
2779.0,4,4,4,4,4,4,4,4,4,4
2780.0,2,2,2,2,2,2,2,2,2,2
2781.0,3,3,3,3,3,3,3,3,3,3
2782.0,2,2,2,2,2,2,2,2,2,2
2783.0,1,1,1,1,1,1,1,1,1,1
2784.0,2,2,2,2,2,2,2,2,2,2
2785.0,4,4,4,4,4,4,4,4,4,4
2786.0,2,2,2,2,2,2,2,2,2,2
2787.0,1,1,1,1,1,1,1,1,1,1
2788.0,4,4,4,4,4,4,4,4,4,4
2789.0,2,2,2,2,2,2,2,2,2,2
2790.0,1,1,1,1,1,1,1,1,1,1
2791.0,1,1,1,1,1,1,1,1,1,1
2792.0,2,2,2,2,2,2,2,2,2,2
2793.0,1,1,1,1,1,1,1,1,1,1
2794.0,1,1,1,1,1,1,1,1,1,1
2795.0,2,2,2,2,2,2,2,2,2,2
2796.0,1,1,1,1,1,1,1,1,1,1
2797.0,2,2,2,2,2,2,2,2,2,2
2798.0,3,3,3,3,3,3,3,3,3,3
2799.0,3,3,3,3,3,3,3,3,3,3
2800.0,2,2,2,2,2,2,2,2,2,2
2801.0,3,3,3,3,3,3,3,3,3,3
2802.0,5,5,5,5,5,5,5,5,5,5
2803.0,2,2,2,2,2,2,2,2,2,2
2804.0,2,2,2,2,2,2,2,2,2,2
2805.0,3,3,3,3,3,3,3,3,3,3
2806.0,2,2,2,2,2,2,2,2,2,2
2807.0,1,1,1,1,1,1,1,1,1,1
2808.0,1,1,1,1,1,1,1,1,1,1
2809.0,1,1,1,1,1,1,1,1,1,1
2810.0,1,1,1,1,1,1,1,1,1,1
2812.0,2,2,2,2,2,2,2,2,2,2
2813.0,2,2,2,2,2,2,2,2,2,2
2814.0,2,2,2,2,2,2,2,2,2,2
2815.0,1,1,1,1,1,1,1,1,1,1
2816.0,1,1,1,1,1,1,1,1,1,1
2817.0,1,1,1,1,1,1,1,1,1,1
2818.0,1,1,1,1,1,1,1,1,1,1
2819.0,4,4,4,4,4,4,4,4,4,4
2820.0,3,3,3,3,3,3,3,3,3,3
2821.0,4,4,4,4,4,4,4,4,4,4
2822.0,1,1,1,1,1,1,1,1,1,1
2824.0,1,1,1,1,1,1,1,1,1,1
2825.0,3,3,3,3,3,3,3,3,3,3
2826.0,1,1,1,1,1,1,1,1,1,1
2827.0,2,2,2,2,2,2,2,2,2,2
2828.0,4,4,4,4,4,4,4,4,4,4
2831.0,1,1,1,1,1,1,1,1,1,1
2832.0,2,2,2,2,2,2,2,2,2,2
2833.0,2,2,2,2,2,2,2,2,2,2
2834.0,2,2,2,2,2,2,2,2,2,2
2835.0,1,1,1,1,1,1,1,1,1,1
2836.0,2,2,2,2,2,2,2,2,2,2
2837.0,2,2,2,2,2,2,2,2,2,2
2838.0,2,2,2,2,2,2,2,2,2,2
2839.0,2,2,2,2,2,2,2,2,2,2
2840.0,2,2,2,2,2,2,2,2,2,2
2841.0,3,3,3,3,3,3,3,3,3,3
2842.0,1,1,1,1,1,1,1,1,1,1
2843.0,3,3,3,3,3,3,3,3,3,3
2844.0,1,1,1,1,1,1,1,1,1,1
2845.0,2,2,2,2,2,2,2,2,2,2
2846.0,4,4,4,4,4,4,4,4,4,4
2847.0,1,1,1,1,1,1,1,1,1,1
2849.0,1,1,1,1,1,1,1,1,1,1
2850.0,2,2,2,2,2,2,2,2,2,2
2851.0,1,1,1,1,1,1,1,1,1,1
2852.0,2,2,2,2,2,2,2,2,2,2
2853.0,1,1,1,1,1,1,1,1,1,1
2855.0,2,2,2,2,2,2,2,2,2,2
2856.0,2,2,2,2,2,2,2,2,2,2
2857.0,3,3,3,3,3,3,3,3,3,3
2858.0,2,2,2,2,2,2,2,2,2,2
2861.0,1,1,1,1,1,1,1,1,1,1
2862.0,1,1,1,1,1,1,1,1,1,1
2863.0,1,1,1,1,1,1,1,1,1,1
2864.0,1,1,1,1,1,1,1,1,1,1
2866.0,1,1,1,1,1,1,1,1,1,1
2867.0,4,4,4,4,4,4,4,4,4,4
2868.0,2,2,2,2,2,2,2,2,2,2
2869.0,1,1,1,1,1,1,1,1,1,1
2870.0,1,1,1,1,1,1,1,1,1,1
2871.0,2,2,2,2,2,2,2,2,2,2
2872.0,3,3,3,3,3,3,3,3,3,3
2873.0,1,1,1,1,1,1,1,1,1,1
2875.0,1,1,1,1,1,1,1,1,1,1
2876.0,1,1,1,1,1,1,1,1,1,1
2878.0,1,1,1,1,1,1,1,1,1,1
2879.0,2,2,2,2,2,2,2,2,2,2
2881.0,2,2,2,2,2,2,2,2,2,2
2883.0,3,3,3,3,3,3,3,3,3,3
2884.0,1,1,1,1,1,1,1,1,1,1
2885.0,3,3,3,3,3,3,3,3,3,3
2886.0,2,2,2,2,2,2,2,2,2,2
2888.0,2,2,2,2,2,2,2,2,2,2
2889.0,2,2,2,2,2,2,2,2,2,2
2890.0,1,1,1,1,1,1,1,1,1,1
2891.0,4,4,4,4,4,4,4,4,4,4
2892.0,3,3,3,3,3,3,3,3,3,3
2895.0,2,2,2,2,2,2,2,2,2,2
2896.0,1,1,1,1,1,1,1,1,1,1
2897.0,2,2,2,2,2,2,2,2,2,2
2898.0,3,3,3,3,3,3,3,3,3,3
2899.0,1,1,1,1,1,1,1,1,1,1
2900.0,2,2,2,2,2,2,2,2,2,2
2901.0,2,2,2,2,2,2,2,2,2,2
2903.0,3,3,3,3,3,3,3,3,3,3
2904.0,1,1,1,1,1,1,1,1,1,1
2905.0,1,1,1,1,1,1,1,1,1,1
2908.0,1,1,1,1,1,1,1,1,1,1
2909.0,1,1,1,1,1,1,1,1,1,1
2911.0,2,2,2,2,2,2,2,2,2,2
2912.0,1,1,1,1,1,1,1,1,1,1
2914.0,1,1,1,1,1,1,1,1,1,1
2915.0,2,2,2,2,2,2,2,2,2,2
2916.0,4,4,4,4,4,4,4,4,4,4
2918.0,1,1,1,1,1,1,1,1,1,1
2919.0,2,2,2,2,2,2,2,2,2,2
2921.0,4,4,4,4,4,4,4,4,4,4
2922.0,1,1,1,1,1,1,1,1,1,1
2923.0,1,1,1,1,1,1,1,1,1,1
2925.0,2,2,2,2,2,2,2,2,2,2
2926.0,1,1,1,1,1,1,1,1,1,1
2929.0,1,1,1,1,1,1,1,1,1,1
2930.0,1,1,1,1,1,1,1,1,1,1
2931.0,1,1,1,1,1,1,1,1,1,1
2932.0,2,2,2,2,2,2,2,2,2,2
2933.0,3,3,3,3,3,3,3,3,3,3
2936.0,2,2,2,2,2,2,2,2,2,2
2937.0,2,2,2,2,2,2,2,2,2,2
2938.0,4,4,4,4,4,4,4,4,4,4
2939.0,1,1,1,1,1,1,1,1,1,1
2940.0,1,1,1,1,1,1,1,1,1,1
2941.0,2,2,2,2,2,2,2,2,2,2
2942.0,1,1,1,1,1,1,1,1,1,1
2943.0,2,2,2,2,2,2,2,2,2,2
2944.0,1,1,1,1,1,1,1,1,1,1
2945.0,2,2,2,2,2,2,2,2,2,2
2946.0,1,1,1,1,1,1,1,1,1,1
2948.0,1,1,1,1,1,1,1,1,1,1
2949.0,2,2,2,2,2,2,2,2,2,2
2950.0,5,5,5,5,5,5,5,5,5,5
2951.0,1,1,1,1,1,1,1,1,1,1
2952.0,3,3,3,3,3,3,3,3,3,3
2954.0,2,2,2,2,2,2,2,2,2,2
2956.0,1,1,1,1,1,1,1,1,1,1
2957.0,1,1,1,1,1,1,1,1,1,1
2960.0,3,3,3,3,3,3,3,3,3,3
2961.0,4,4,4,4,4,4,4,4,4,4
2962.0,3,3,3,3,3,3,3,3,3,3
2963.0,3,3,3,3,3,3,3,3,3,3
2964.0,2,2,2,2,2,2,2,2,2,2
2965.0,1,1,1,1,1,1,1,1,1,1
2966.0,2,2,2,2,2,2,2,2,2,2
2967.0,3,3,3,3,3,3,3,3,3,3
2968.0,2,2,2,2,2,2,2,2,2,2
2970.0,2,2,2,2,2,2,2,2,2,2
2971.0,1,1,1,1,1,1,1,1,1,1
2973.0,1,1,1,1,1,1,1,1,1,1
2974.0,1,1,1,1,1,1,1,1,1,1
2975.0,4,4,4,4,4,4,4,4,4,4
2976.0,1,1,1,1,1,1,1,1,1,1
2977.0,2,2,2,2,2,2,2,2,2,2
2978.0,3,3,3,3,3,3,3,3,3,3
2980.0,1,1,1,1,1,1,1,1,1,1
2981.0,2,2,2,2,2,2,2,2,2,2
2983.0,3,3,3,3,3,3,3,3,3,3
